timestamp,significant_wave_height_spotter,wind_speed_spotter,bottom_temperature_spotter,top_temperature_spotter
2023-01-29T13:28:00.000Z,,,14.82,14.980000000000004
2023-01-29T13:48:00.000Z,,,14.86,15.079999999999998
2023-01-29T14:08:00.000Z,,,14.920000000000002,15.100000000000001
2023-01-29T14:28:00.000Z,,,14.899999999999999,15.119999999999997
2023-01-29T14:38:00.000Z,0.21,0,,
2023-01-29T14:48:00.000Z,,,14.899999999999999,15.119999999999997
2023-01-29T15:08:00.000Z,0.21,0,14.980000000000004,15.160000000000004
2023-01-29T15:28:00.000Z,,,14.939999999999998,15.18
2023-01-29T15:48:00.000Z,,,14.920000000000002,15.259999999999998
2023-01-29T16:08:00.000Z,,,14.920000000000002,15.480000000000004
2023-01-29T16:28:00.000Z,,,14.980000000000004,15.600000000000001
2023-01-29T16:38:00.000Z,0.22,0.4,,
2023-01-29T16:48:00.000Z,,,15,15.64
2023-01-29T17:08:00.000Z,0.21,0.4,15.020000000000003,15.54
2023-01-29T17:28:00.000Z,,,15.079999999999998,15.560000000000002
2023-01-29T17:48:00.000Z,,,15.119999999999997,15.619999999999997
2023-01-29T18:08:00.000Z,,,15.119999999999997,15.280000000000001
2023-01-29T18:28:00.000Z,,,15.160000000000004,15.259999999999998
2023-01-29T18:38:00.000Z,0.18,0,,
2023-01-29T18:48:00.000Z,,,15.18,15.300000000000004
2023-01-29T19:08:00.000Z,0.16,0,15.200000000000003,15.32
2023-01-29T19:28:00.000Z,,,15.219999999999999,15.340000000000003
2023-01-29T19:48:00.000Z,,,15.219999999999999,15.380000000000003
2023-01-29T20:08:00.000Z,,,15.18,15.380000000000003
2023-01-29T20:28:00.000Z,,,15.160000000000004,15.399999999999999
2023-01-29T20:38:00.000Z,0.23,6.4,,
2023-01-29T20:48:00.000Z,,,15.14,15.399999999999999
2023-01-29T21:08:00.000Z,0.24,6,15.100000000000001,15.380000000000003
2023-01-29T21:28:00.000Z,,,15,15.399999999999999
2023-01-29T21:48:00.000Z,,,14.939999999999998,15.36
2023-01-30T00:08:00.000Z,,,14.780000000000001,14.899999999999999
2023-01-30T00:28:00.000Z,,,14.82,14.920000000000002
2023-01-30T00:38:00.000Z,0.25,0.4,,
2023-01-30T00:48:00.000Z,,,14.86,14.96
2023-01-30T01:08:00.000Z,0.25,0.4,14.939999999999998,15.079999999999998
2023-01-30T01:28:00.000Z,,,14.980000000000004,15.14
2023-01-30T01:48:00.000Z,,,14.96,15.160000000000004
2023-01-30T02:08:00.000Z,,,14.980000000000004,15.14
2023-01-30T02:28:00.000Z,,,14.980000000000004,15.119999999999997
2023-01-30T02:38:00.000Z,0.2,0,,
2023-01-30T02:48:00.000Z,,,14.980000000000004,15.100000000000001
2023-01-30T03:08:00.000Z,0.19,0,14.96,15.079999999999998
2023-01-30T03:28:00.000Z,,,14.96,15.060000000000002
2023-01-30T03:48:00.000Z,,,14.96,15.060000000000002
2023-01-30T04:08:00.000Z,,,14.980000000000004,15.079999999999998
2023-01-30T04:28:00.000Z,,,14.96,15.079999999999998
2023-01-30T04:38:00.000Z,0.22,0.4,,
2023-01-30T04:48:00.000Z,,,14.96,15.079999999999998
2023-01-30T05:08:00.000Z,0.2,0.4,14.939999999999998,15.100000000000001
2023-01-30T05:28:00.000Z,,,14.899999999999999,15.14
2023-01-30T05:48:00.000Z,,,14.880000000000003,15.100000000000001
2023-01-30T06:08:00.000Z,,,14.880000000000003,15.060000000000002
2023-01-30T06:28:00.000Z,,,14.880000000000003,15.04
2023-01-30T06:38:00.000Z,0.18,0.8,,
2023-01-30T06:48:00.000Z,,,14.82,15
2023-01-30T07:08:00.000Z,0.16,0,14.759999999999998,14.86
2023-01-30T07:28:00.000Z,,,14.759999999999998,14.840000000000003
2023-01-30T07:48:00.000Z,,,14.759999999999998,14.840000000000003
2023-01-30T08:08:00.000Z,,,14.780000000000001,14.86
2023-01-30T08:28:00.000Z,,,14.759999999999998,14.86
2023-01-30T08:38:00.000Z,0.16,0.4,,
2023-01-30T08:48:00.000Z,,,14.780000000000001,14.86
2023-01-30T09:08:00.000Z,0.16,0,14.759999999999998,14.840000000000003
2023-01-30T09:28:00.000Z,,,14.759999999999998,14.840000000000003
2023-01-30T09:48:00.000Z,,,14.740000000000002,14.840000000000003
2023-01-30T10:08:00.000Z,,,14.719999999999999,14.82
2023-01-30T10:28:00.000Z,,,14.719999999999999,14.840000000000003
2023-01-30T10:38:00.000Z,0.2,0.4,,
2023-01-30T10:48:00.000Z,,,14.660000000000004,14.780000000000001
2023-01-30T11:08:00.000Z,0.19,0,14.600000000000001,14.719999999999999
2023-01-30T11:28:00.000Z,,,14.600000000000001,14.719999999999999
2023-01-30T11:48:00.000Z,,,14.619999999999997,14.759999999999998
2023-01-30T12:08:00.000Z,,,14.660000000000004,14.82
2023-01-30T12:28:00.000Z,,,14.700000000000003,14.86
2023-01-30T12:38:00.000Z,0.2,0,,
2023-01-30T12:48:00.000Z,,,14.719999999999999,14.86
2023-01-30T13:08:00.000Z,0.27,0,14.780000000000001,14.920000000000002
2023-01-30T13:28:00.000Z,,,14.800000000000004,15.020000000000003
2023-01-30T13:48:00.000Z,,,14.740000000000002,15.04
2023-01-30T14:08:00.000Z,,,14.780000000000001,15.060000000000002
2023-01-30T14:28:00.000Z,,,14.840000000000003,15.100000000000001
2023-01-30T14:38:00.000Z,0.34,0.4,,
2023-01-30T14:48:00.000Z,,,14.880000000000003,15.119999999999997
2023-01-30T15:08:00.000Z,0.38,0.4,14.920000000000002,15.18
2023-01-30T15:28:00.000Z,,,14.920000000000002,15.200000000000003
2023-01-30T15:48:00.000Z,,,14.920000000000002,15.240000000000002
2023-01-30T16:08:00.000Z,,,14.939999999999998,15.340000000000003
2023-01-30T16:28:00.000Z,,,14.980000000000004,15.399999999999999
2023-01-30T16:38:00.000Z,0.34,1.6,,
2023-01-30T16:48:00.000Z,,,15,15.46
2023-01-30T17:08:00.000Z,0.44,0.4,15.020000000000003,15.46
2023-01-30T17:28:00.000Z,,,15.020000000000003,15.480000000000004
2023-01-30T17:48:00.000Z,,,15.04,15.480000000000004
2023-01-30T18:08:00.000Z,,,15.079999999999998,15.399999999999999
2023-01-30T18:28:00.000Z,,,15.119999999999997,15.340000000000003
2023-01-30T18:38:00.000Z,0.36,0.4,,
2023-01-30T18:48:00.000Z,,,15.119999999999997,15.32
2023-01-30T19:08:00.000Z,0.32,0.8,15.14,15.280000000000001
2023-01-30T19:28:00.000Z,,,15.160000000000004,15.259999999999998
2023-01-30T19:48:00.000Z,,,15.14,15.240000000000002
2023-01-30T20:08:00.000Z,,,15.14,15.240000000000002
2023-01-30T20:28:00.000Z,,,15.119999999999997,15.219999999999999
2023-01-30T20:38:00.000Z,0.36,2.4,,
2023-01-30T20:48:00.000Z,,,15.100000000000001,15.200000000000003
2023-01-30T21:08:00.000Z,0.38,1.6,15.079999999999998,15.200000000000003
2023-01-30T21:28:00.000Z,,,15,15.14
2023-01-30T21:48:00.000Z,,,14.980000000000004,15.119999999999997
2023-01-31T00:08:00.000Z,,,14.840000000000003,14.980000000000004
2023-01-31T00:28:00.000Z,,,14.800000000000004,14.899999999999999
2023-01-31T00:38:00.000Z,0.48,2,,
2023-01-31T00:48:00.000Z,,,14.800000000000004,14.899999999999999
2023-01-31T01:08:00.000Z,0.55,1.6,14.82,14.899999999999999
2023-01-31T01:28:00.000Z,,,14.840000000000003,14.920000000000002
2023-01-31T01:48:00.000Z,,,14.840000000000003,14.939999999999998
2023-01-31T02:08:00.000Z,,,14.86,14.980000000000004
2023-01-31T02:28:00.000Z,,,14.86,14.980000000000004
2023-01-31T02:38:00.000Z,0.47,1.6,,
2023-01-31T02:48:00.000Z,,,14.86,15.100000000000001
2023-01-31T03:08:00.000Z,0.42,2.8,14.880000000000003,15.04
2023-01-31T03:28:00.000Z,,,14.840000000000003,14.939999999999998
2023-01-31T03:48:00.000Z,,,14.840000000000003,14.939999999999998
2023-01-31T04:08:00.000Z,,,14.82,14.920000000000002
2023-01-31T04:28:00.000Z,,,14.82,15
2023-01-31T04:38:00.000Z,0.45,1.6,,
2023-01-31T04:48:00.000Z,,,14.82,15
2023-01-31T05:08:00.000Z,0.38,2,14.82,15
2023-01-31T05:28:00.000Z,,,14.82,14.980000000000004
2023-01-31T05:48:00.000Z,,,14.800000000000004,14.980000000000004
2023-01-31T06:08:00.000Z,,,14.800000000000004,14.96
2023-01-31T06:28:00.000Z,,,14.82,14.939999999999998
2023-01-31T06:38:00.000Z,0.31,0.4,,
2023-01-31T06:48:00.000Z,,,14.82,14.899999999999999
2023-01-31T07:08:00.000Z,0.32,1.2,14.82,14.899999999999999
2023-01-31T07:28:00.000Z,,,14.82,14.880000000000003
2023-01-31T07:48:00.000Z,,,14.800000000000004,14.880000000000003
2023-01-31T08:08:00.000Z,,,14.800000000000004,14.86
2023-01-31T08:28:00.000Z,,,14.780000000000001,14.840000000000003
2023-01-31T08:38:00.000Z,0.3,1.2,,
2023-01-31T08:48:00.000Z,,,14.780000000000001,14.86
2023-01-31T09:08:00.000Z,0.37,1.6,14.780000000000001,14.840000000000003
2023-01-31T09:28:00.000Z,,,14.780000000000001,14.86
2023-01-31T09:48:00.000Z,,,14.780000000000001,14.840000000000003
2023-01-31T10:08:00.000Z,,,14.780000000000001,14.840000000000003
2023-01-31T10:28:00.000Z,,,14.759999999999998,14.840000000000003
2023-01-31T10:38:00.000Z,0.3,0.8,,
2023-01-31T10:48:00.000Z,,,14.759999999999998,14.840000000000003
2023-01-31T11:08:00.000Z,0.34,0.8,14.759999999999998,14.840000000000003
2023-01-31T11:28:00.000Z,,,14.780000000000001,14.86
2023-01-31T11:48:00.000Z,,,14.780000000000001,14.86
2023-01-31T12:08:00.000Z,,,14.759999999999998,14.86
2023-01-31T12:28:00.000Z,,,14.800000000000004,14.899999999999999
2023-01-31T12:38:00.000Z,0.34,0.8,,
2023-01-31T12:48:00.000Z,,,14.840000000000003,14.939999999999998
2023-01-31T13:08:00.000Z,0.31,0.8,14.880000000000003,14.96
2023-01-31T13:28:00.000Z,,,14.880000000000003,14.96
2023-01-31T13:48:00.000Z,,,14.899999999999999,14.980000000000004
2023-01-31T14:08:00.000Z,,,14.920000000000002,15
2023-01-31T14:28:00.000Z,,,14.96,15.079999999999998
2023-01-31T14:38:00.000Z,0.37,1.6,,
2023-01-31T14:48:00.000Z,,,14.96,15.14
2023-01-31T15:08:00.000Z,0.41,1.2,15.020000000000003,15.18
2023-01-31T15:28:00.000Z,,,15.04,15.219999999999999
2023-01-31T15:48:00.000Z,,,15.04,15.259999999999998
2023-01-31T16:08:00.000Z,,,15.04,15.259999999999998
2023-01-31T16:28:00.000Z,,,15.079999999999998,15.259999999999998
2023-01-31T16:38:00.000Z,0.33,2,,
2023-01-31T16:48:00.000Z,,,15.100000000000001,15.340000000000003
2023-01-31T17:08:00.000Z,0.35,0.4,15.100000000000001,15.380000000000003
2023-01-31T17:28:00.000Z,,,15.160000000000004,15.380000000000003
2023-01-31T17:48:00.000Z,,,15.200000000000003,15.36
2023-01-31T18:08:00.000Z,,,15.259999999999998,15.46
2023-01-31T18:28:00.000Z,,,15.300000000000004,15.420000000000002
2023-01-31T18:38:00.000Z,0.47,2,,
2023-01-31T18:48:00.000Z,,,15.219999999999999,15.480000000000004
2023-01-31T19:08:00.000Z,0.48,6.4,15.200000000000003,15.520000000000003
2023-01-31T19:28:00.000Z,,,15.280000000000001,15.5
2023-01-31T19:48:00.000Z,,,15.280000000000001,15.399999999999999
2023-01-31T20:08:00.000Z,,,15.300000000000004,15.399999999999999
2023-01-31T20:28:00.000Z,,,15.32,15.439999999999998
2023-01-31T20:38:00.000Z,0.47,8.4,,
2023-01-31T20:48:00.000Z,,,15.32,15.46
2023-01-31T21:08:00.000Z,0.51,7.6,15.340000000000003,15.480000000000004
2023-01-31T21:28:00.000Z,,,15.340000000000003,15.439999999999998
2023-01-31T21:48:00.000Z,,,15.340000000000003,15.420000000000002
2023-02-01T00:08:00.000Z,,,15.060000000000002,15.14
2023-02-01T00:28:00.000Z,,,14.980000000000004,15.079999999999998
2023-02-01T00:38:00.000Z,0.59,9.2,,
2023-02-01T00:48:00.000Z,,,14.96,15.020000000000003
2023-02-01T01:08:00.000Z,0.73,7.2,14.939999999999998,15
2023-02-01T01:28:00.000Z,,,14.82,14.880000000000003
2023-02-01T01:48:00.000Z,,,14.780000000000001,14.86
2023-02-01T02:08:00.000Z,,,14.800000000000004,14.880000000000003
2023-02-01T02:28:00.000Z,,,14.82,14.880000000000003
2023-02-01T02:38:00.000Z,0.55,5.6,,
2023-02-01T02:48:00.000Z,,,14.82,14.880000000000003
2023-02-01T03:08:00.000Z,0.62,1.6,14.800000000000004,14.880000000000003
2023-02-01T03:28:00.000Z,,,14.82,14.920000000000002
2023-02-01T03:48:00.000Z,,,14.86,14.939999999999998
2023-02-01T04:08:00.000Z,,,14.86,14.939999999999998
2023-02-01T04:28:00.000Z,,,14.82,14.899999999999999
2023-02-01T04:38:00.000Z,0.51,0.8,,
2023-02-01T04:48:00.000Z,,,14.800000000000004,14.86
2023-02-01T05:08:00.000Z,0.52,0.8,14.800000000000004,14.86
2023-02-01T05:28:00.000Z,,,14.780000000000001,14.840000000000003
2023-02-01T05:48:00.000Z,,,14.759999999999998,14.840000000000003
2023-02-01T06:08:00.000Z,,,14.719999999999999,14.800000000000004
2023-02-01T06:28:00.000Z,,,14.700000000000003,14.780000000000001
2023-02-01T06:38:00.000Z,0.54,0.8,,
2023-02-01T06:48:00.000Z,,,14.68,14.759999999999998
2023-02-01T07:08:00.000Z,0.58,1.2,14.68,14.740000000000002
2023-02-01T07:28:00.000Z,,,14.660000000000004,14.740000000000002
2023-02-01T07:48:00.000Z,,,14.660000000000004,14.719999999999999
2023-02-01T08:08:00.000Z,,,14.619999999999997,14.700000000000003
2023-02-01T08:28:00.000Z,,,14.619999999999997,14.719999999999999
2023-02-01T08:38:00.000Z,0.61,8,,
2023-02-01T08:48:00.000Z,,,14.660000000000004,14.740000000000002
2023-02-01T09:08:00.000Z,0.58,7.6,14.68,14.780000000000001
2023-02-01T09:28:00.000Z,,,14.700000000000003,14.780000000000001
2023-02-01T09:48:00.000Z,,,14.700000000000003,14.780000000000001
2023-02-01T10:08:00.000Z,,,14.700000000000003,14.780000000000001
2023-02-01T10:28:00.000Z,,,14.719999999999999,14.800000000000004
2023-02-01T10:38:00.000Z,0.58,9.2,,
2023-02-01T10:48:00.000Z,,,14.740000000000002,14.800000000000004
2023-02-01T11:08:00.000Z,0.53,0.8,14.740000000000002,14.800000000000004
2023-02-01T11:28:00.000Z,,,14.719999999999999,14.800000000000004
2023-02-01T11:48:00.000Z,,,14.740000000000002,14.82
2023-02-01T12:08:00.000Z,,,14.759999999999998,14.840000000000003
2023-02-01T12:28:00.000Z,,,14.780000000000001,14.840000000000003
2023-02-01T12:38:00.000Z,0.56,7.6,,
2023-02-01T12:48:00.000Z,,,14.759999999999998,14.840000000000003
2023-02-01T13:08:00.000Z,0.59,7.2,14.740000000000002,14.800000000000004
2023-02-01T13:28:00.000Z,,,14.740000000000002,14.82
2023-02-01T13:48:00.000Z,,,14.740000000000002,14.840000000000003
2023-02-01T14:08:00.000Z,,,14.759999999999998,14.86
2023-02-01T14:28:00.000Z,,,14.780000000000001,14.899999999999999
2023-02-01T14:38:00.000Z,0.48,2,,
2023-02-01T14:48:00.000Z,,,14.82,14.920000000000002
2023-02-01T15:08:00.000Z,0.59,1.6,14.840000000000003,14.939999999999998
2023-02-01T15:28:00.000Z,,,14.840000000000003,14.96
2023-02-01T15:48:00.000Z,,,14.86,15.079999999999998
2023-02-01T16:08:00.000Z,,,14.899999999999999,15.14
2023-02-01T16:28:00.000Z,,,14.939999999999998,15.14
2023-02-01T16:38:00.000Z,0.56,0.8,,
2023-02-01T16:48:00.000Z,,,14.980000000000004,15.18
2023-02-01T17:08:00.000Z,0.6,1.2,15.04,15.200000000000003
2023-02-01T17:28:00.000Z,,,15.04,15.219999999999999
2023-02-01T17:48:00.000Z,,,14.939999999999998,15.240000000000002
2023-02-01T18:08:00.000Z,,,14.920000000000002,15.240000000000002
2023-02-01T18:28:00.000Z,,,14.86,15.32
2023-02-01T18:38:00.000Z,0.58,1.6,,
2023-02-01T18:48:00.000Z,,,14.840000000000003,15.36
2023-02-01T19:08:00.000Z,0.74,4,14.800000000000004,15.36
2023-02-01T19:28:00.000Z,,,14.719999999999999,15.439999999999998
2023-02-01T19:48:00.000Z,,,14.700000000000003,15.619999999999997
2023-02-01T20:08:00.000Z,,,14.719999999999999,15.68
2023-02-01T20:28:00.000Z,,,14.740000000000002,15.719999999999999
2023-02-01T20:38:00.000Z,0.53,2.8,,
2023-02-01T20:48:00.000Z,,,14.899999999999999,15.780000000000001
2023-02-01T21:08:00.000Z,0.38,0.4,15,15.660000000000004
2023-02-01T21:28:00.000Z,,,15.060000000000002,15.660000000000004
2023-02-01T21:48:00.000Z,,,15.060000000000002,15.54
2023-02-02T00:08:00.000Z,,,14.920000000000002,15.100000000000001
2023-02-02T00:28:00.000Z,,,14.920000000000002,15.060000000000002
2023-02-02T00:38:00.000Z,0.48,6.8,,
2023-02-02T00:48:00.000Z,,,14.86,15.079999999999998
2023-02-02T01:08:00.000Z,0.54,6.4,14.780000000000001,15.060000000000002
2023-02-02T01:28:00.000Z,,,14.759999999999998,14.980000000000004
2023-02-02T01:48:00.000Z,,,14.68,14.939999999999998
2023-02-02T02:08:00.000Z,,,14.619999999999997,14.82
2023-02-02T02:28:00.000Z,,,14.54,14.619999999999997
2023-02-02T02:38:00.000Z,0.53,4,,
2023-02-02T02:48:00.000Z,,,14.54,14.64
2023-02-02T03:08:00.000Z,0.53,2.4,14.54,14.719999999999999
2023-02-02T03:28:00.000Z,,,14.560000000000002,14.68
2023-02-02T03:48:00.000Z,,,14.579999999999998,14.68
2023-02-02T04:08:00.000Z,,,14.600000000000001,14.700000000000003
2023-02-02T04:28:00.000Z,,,14.600000000000001,14.68
2023-02-02T04:38:00.000Z,0.54,3.2,,
2023-02-02T04:48:00.000Z,,,14.579999999999998,14.64
2023-02-02T05:08:00.000Z,0.55,0.8,14.520000000000003,14.619999999999997
2023-02-02T05:28:00.000Z,,,14.54,14.64
2023-02-02T05:48:00.000Z,,,14.560000000000002,14.660000000000004
2023-02-02T06:08:00.000Z,,,14.579999999999998,14.64
2023-02-02T06:28:00.000Z,,,14.560000000000002,14.64
2023-02-02T06:38:00.000Z,0.48,4,,
2023-02-02T06:48:00.000Z,,,14.560000000000002,14.64
2023-02-02T07:08:00.000Z,0.47,0.8,14.579999999999998,14.660000000000004
2023-02-02T07:28:00.000Z,,,14.560000000000002,14.64
2023-02-02T07:48:00.000Z,,,14.520000000000003,14.64
2023-02-02T08:08:00.000Z,,,14.46,14.64
2023-02-02T08:28:00.000Z,,,14.399999999999999,14.660000000000004
2023-02-02T08:38:00.000Z,0.5,2.4,,
2023-02-02T08:48:00.000Z,,,14.380000000000003,14.740000000000002
2023-02-02T09:08:00.000Z,0.5,2,14.439999999999998,14.800000000000004
2023-02-02T09:28:00.000Z,,,14.480000000000004,14.759999999999998
2023-02-02T09:48:00.000Z,,,14.480000000000004,14.759999999999998
2023-02-02T10:08:00.000Z,,,14.520000000000003,14.780000000000001
2023-02-02T10:28:00.000Z,,,14.520000000000003,14.719999999999999
2023-02-02T10:38:00.000Z,0.43,0.8,,
2023-02-02T10:48:00.000Z,,,14.54,14.719999999999999
2023-02-02T11:08:00.000Z,0.5,0.8,14.54,14.64
2023-02-02T11:28:00.000Z,,,14.54,14.64
2023-02-02T11:48:00.000Z,,,14.54,14.660000000000004
2023-02-02T12:08:00.000Z,,,14.54,14.64
2023-02-02T12:28:00.000Z,,,14.54,14.660000000000004
2023-02-02T12:38:00.000Z,0.31,1.2,,
2023-02-02T12:48:00.000Z,,,14.560000000000002,14.68
2023-02-02T13:08:00.000Z,0.33,0.4,14.520000000000003,14.64
2023-02-02T13:28:00.000Z,,,14.5,14.64
2023-02-02T13:48:00.000Z,,,14.420000000000002,14.660000000000004
2023-02-02T14:08:00.000Z,,,14.259999999999998,14.700000000000003
2023-02-02T14:28:00.000Z,,,14.119999999999997,14.600000000000001
2023-02-02T14:38:00.000Z,0.37,0.4,,
2023-02-02T14:48:00.000Z,,,14.100000000000001,14.560000000000002
2023-02-02T15:08:00.000Z,0.35,0.4,14.200000000000003,14.759999999999998
2023-02-02T15:28:00.000Z,,,14.280000000000001,14.759999999999998
2023-02-02T15:48:00.000Z,,,14.32,14.700000000000003
2023-02-02T16:08:00.000Z,,,14.36,14.68
2023-02-02T16:28:00.000Z,,,14.380000000000003,14.759999999999998
2023-02-02T16:38:00.000Z,0.37,0,,
2023-02-02T16:48:00.000Z,,,14.380000000000003,14.800000000000004
2023-02-02T17:08:00.000Z,0.4,0.4,14.399999999999999,14.840000000000003
2023-02-02T17:28:00.000Z,,,14.399999999999999,14.920000000000002
2023-02-02T17:48:00.000Z,,,14.420000000000002,14.96
2023-02-02T18:08:00.000Z,,,14.420000000000002,15
2023-02-02T18:28:00.000Z,,,14.439999999999998,14.96
2023-02-02T18:38:00.000Z,0.37,0.4,,
2023-02-02T18:48:00.000Z,,,14.46,15
2023-02-02T19:08:00.000Z,0.38,0.4,14.439999999999998,14.980000000000004
2023-02-02T19:28:00.000Z,,,14.399999999999999,15.100000000000001
2023-02-02T19:48:00.000Z,,,14.399999999999999,15.219999999999999
2023-02-02T20:08:00.000Z,,,14.32,15.020000000000003
2023-02-02T20:28:00.000Z,,,14.300000000000004,14.939999999999998
2023-02-02T20:38:00.000Z,0.34,0.4,,
2023-02-02T20:48:00.000Z,,,14.219999999999999,14.840000000000003
2023-02-02T21:08:00.000Z,0.34,0.4,14.259999999999998,14.980000000000004
2023-02-02T21:28:00.000Z,,,14.240000000000002,15.100000000000001
2023-02-02T21:48:00.000Z,,,14.280000000000001,14.96
2023-02-03T00:08:00.000Z,,,14.46,14.54
2023-02-03T00:28:00.000Z,,,14.46,14.54
2023-02-03T00:38:00.000Z,0.3,0,,
2023-02-03T00:48:00.000Z,,,14.46,14.520000000000003
2023-02-03T01:08:00.000Z,0.32,0,14.439999999999998,14.520000000000003
2023-02-03T01:28:00.000Z,,,14.439999999999998,14.520000000000003
2023-02-03T01:48:00.000Z,,,14.46,14.520000000000003
2023-02-03T02:08:00.000Z,,,14.46,14.54
2023-02-03T02:28:00.000Z,,,14.46,14.520000000000003
2023-02-03T02:38:00.000Z,0.32,0,,
2023-02-03T02:48:00.000Z,,,14.46,14.54
2023-02-03T03:08:00.000Z,0.34,0.4,14.439999999999998,14.54
2023-02-03T03:28:00.000Z,,,14.380000000000003,14.480000000000004
2023-02-03T03:48:00.000Z,,,14.36,14.439999999999998
2023-02-03T04:08:00.000Z,,,14.340000000000003,14.439999999999998
2023-02-03T04:28:00.000Z,,,14.36,14.480000000000004
2023-02-03T04:38:00.000Z,0.26,1.2,,
2023-02-03T04:48:00.000Z,,,14.380000000000003,14.46
2023-02-03T05:08:00.000Z,0.3,0.4,14.380000000000003,14.480000000000004
2023-02-03T05:28:00.000Z,,,14.380000000000003,14.480000000000004
2023-02-03T05:48:00.000Z,,,14.380000000000003,14.46
2023-02-03T06:08:00.000Z,,,14.380000000000003,14.46
2023-02-03T06:28:00.000Z,,,14.380000000000003,14.46
2023-02-03T06:38:00.000Z,0.3,0.4,,
2023-02-03T06:48:00.000Z,,,14.380000000000003,14.46
2023-02-03T07:08:00.000Z,0.29,0,14.380000000000003,14.439999999999998
2023-02-03T07:28:00.000Z,,,14.380000000000003,14.439999999999998
2023-02-03T07:48:00.000Z,,,14.36,14.439999999999998
2023-02-03T08:08:00.000Z,,,14.259999999999998,14.439999999999998
2023-02-03T08:28:00.000Z,,,14.240000000000002,14.439999999999998
2023-02-03T08:38:00.000Z,0.27,0,,
2023-02-03T08:48:00.000Z,,,14.280000000000001,14.439999999999998
2023-02-03T09:08:00.000Z,0.33,0.4,14.340000000000003,14.439999999999998
2023-02-03T09:28:00.000Z,,,14.32,14.420000000000002
2023-02-03T09:48:00.000Z,,,14.280000000000001,14.420000000000002
2023-02-03T10:08:00.000Z,,,14.259999999999998,14.399999999999999
2023-02-03T10:28:00.000Z,,,14.280000000000001,14.399999999999999
2023-02-03T10:38:00.000Z,0.29,0,,
2023-02-03T10:48:00.000Z,,,14.300000000000004,14.399999999999999
2023-02-03T11:08:00.000Z,0.21,0,14.280000000000001,14.380000000000003
2023-02-03T11:28:00.000Z,,,14.300000000000004,14.380000000000003
2023-02-03T11:48:00.000Z,,,14.300000000000004,14.399999999999999
2023-02-03T12:08:00.000Z,,,14.32,14.399999999999999
2023-02-03T12:28:00.000Z,,,14.340000000000003,14.439999999999998
2023-02-03T12:38:00.000Z,0.22,0,,
2023-02-03T12:48:00.000Z,,,14.36,14.46
2023-02-03T13:08:00.000Z,0.25,0.4,14.380000000000003,14.46
2023-02-03T13:28:00.000Z,,,14.380000000000003,14.480000000000004
2023-02-03T13:48:00.000Z,,,14.399999999999999,14.480000000000004
2023-02-03T14:08:00.000Z,,,14.380000000000003,14.54
2023-02-03T14:28:00.000Z,,,14.240000000000002,14.64
2023-02-03T14:38:00.000Z,0.25,0,,
2023-02-03T14:48:00.000Z,,,14.060000000000002,14.700000000000003
2023-02-03T15:08:00.000Z,0.29,0,13.96,14.560000000000002
2023-02-03T15:28:00.000Z,,,13.899999999999999,14.439999999999998
2023-02-03T15:48:00.000Z,,,13.880000000000003,14.32
2023-02-03T16:08:00.000Z,,,13.920000000000002,14.46
2023-02-03T16:28:00.000Z,,,14.04,14.560000000000002
2023-02-03T16:38:00.000Z,0.25,0,,
2023-02-03T16:48:00.000Z,,,14.100000000000001,14.54
2023-02-03T17:08:00.000Z,0.28,0,14.100000000000001,14.54
2023-02-03T17:28:00.000Z,,,14.119999999999997,14.68
2023-02-03T17:48:00.000Z,,,14.200000000000003,14.700000000000003
2023-02-03T18:08:00.000Z,,,14.18,14.68
2023-02-03T18:28:00.000Z,,,14.18,14.64
2023-02-03T18:38:00.000Z,0.33,0.4,,
2023-02-03T18:48:00.000Z,,,14.200000000000003,14.780000000000001
2023-02-03T19:08:00.000Z,0.3,0.4,14.219999999999999,14.740000000000002
2023-02-03T19:28:00.000Z,,,14.219999999999999,14.68
2023-02-03T19:48:00.000Z,,,14.240000000000002,14.700000000000003
2023-02-03T20:08:00.000Z,,,14.259999999999998,14.759999999999998
2023-02-03T20:28:00.000Z,,,14.300000000000004,14.82
2023-02-03T20:38:00.000Z,0.27,0,,
2023-02-03T20:48:00.000Z,,,14.300000000000004,14.920000000000002
2023-02-03T21:08:00.000Z,0.27,0,14.160000000000004,15.060000000000002
2023-02-03T21:28:00.000Z,,,14.18,15.14
2023-02-03T21:48:00.000Z,,,14.160000000000004,15.079999999999998
2023-02-04T00:08:00.000Z,,,14.480000000000004,14.560000000000002
2023-02-04T00:28:00.000Z,,,14.480000000000004,14.560000000000002
2023-02-04T00:38:00.000Z,0.25,4.8,,
2023-02-04T00:48:00.000Z,,,14.5,14.560000000000002
2023-02-04T01:08:00.000Z,0.25,5.2,14.480000000000004,14.560000000000002
2023-02-04T01:28:00.000Z,,,14.5,14.579999999999998
2023-02-04T01:48:00.000Z,,,14.520000000000003,14.619999999999997
2023-02-04T02:08:00.000Z,,,14.520000000000003,14.600000000000001
2023-02-04T02:28:00.000Z,,,14.54,14.619999999999997
2023-02-04T02:38:00.000Z,0.22,2.4,,
2023-02-04T02:48:00.000Z,,,14.54,14.64
2023-02-04T03:08:00.000Z,0.23,4,14.520000000000003,14.619999999999997
2023-02-04T03:28:00.000Z,,,14.520000000000003,14.619999999999997
2023-02-04T03:48:00.000Z,,,14.46,14.579999999999998
